,Prague,Olomouc,Brno,Ostrava,Plzeň,Liberec,České Budějovice,Hradec Králové,Ústí nad Labem,Pardubice,Zlín,Havířov,Kladno,Most,Opava,Frýdek-Místek,Jihlava,Karviná,Teplice,Chomutov,Karlovy Vary,Jablonec nad Nisou,Mladá Boleslav,Prostějov,Přerov,Česká Lípa,Třebíč,Tábor,Znojmo,Kolín,Příbram,Písek,Kroměříž,Orlová,Líšeň,Břevnov,Vsetín,Šumperk,Uherské Hradiště,Bystrc,Český Těšín,Litoměřice,Litvínov,Nový Jičín,Chrudim,Krnov,Sokolov,Strakonice,Valašské Meziříčí,Kopřivnice,Kutná Hora,Žďár nad Sázavou,Bohumín,Blansko,Beroun,Náchod,Mělník,Brandýs nad Labem-Stará Boleslav,Jirkov,Žatec,Kralupy nad Vltavou,Louny,Otrokovice,Bílina,Svitavy,Jičín,Říčany,Neratovice,Slaný,Bruntál,Rakovník,Dvůr Králové nad Labem,Varnsdorf,Nymburk,Poděbrady,Turnov,Rokycany,Hlučín,Chodov,Český Krumlov
Kutná Hora,1.1788888888888889,2.466388888888889,1.8902777777777777,3.368333333333333,1.9913888888888889,1.5238888888888888,2.0119444444444445,0.9383333333333334,1.6605555555555556,0.9591666666666666,2.7875,3.460277777777778,1.5947222222222222,1.9291666666666667,3.4519444444444445,3.3319444444444444,1.1922222222222223,3.7716666666666665,1.7241666666666666,2.006666666666667,2.512777777777778,1.4972222222222222,1.1297222222222223,2.351111111111111,2.5766666666666667,1.7252777777777777,1.6522222222222223,1.503611111111111,2.3627777777777776,0.32,1.6913888888888888,2.171388888888889,2.3675,3.547222222222222,1.9994444444444444,1.1894444444444445,3.3361111111111112,2.4963888888888888,2.7558333333333334,1.8427777777777778,3.571111111111111,1.5386111111111112,2.0019444444444443,3.0608333333333335,0.7877777777777778,3.5591666666666666,2.731388888888889,2.49,3.198888888888889,3.2441666666666666,0.0,1.3363888888888888,3.388888888888889,2.256388888888889,1.468888888888889,1.3783333333333334,1.3830555555555555,0.8875,2.078611111111111,1.9575,1.2361111111111112,1.7383333333333333,2.5091666666666668,1.7372222222222222,1.7633333333333334,1.1202777777777777,0.9408333333333333,1.1652777777777779,1.4375,3.167222222222222,1.7986111111111112,1.2027777777777777,2.2069444444444444,0.6419444444444444,0.5191666666666667,1.3194444444444444,1.8072222222222223,3.4144444444444444,2.6566666666666667,2.4591666666666665
Žďár nad Sázavou,1.7158333333333333,1.7658333333333334,1.0502777777777779,2.549722222222222,2.433333333333333,2.551388888888889,1.9097222222222223,1.2772222222222223,2.4980555555555557,1.0569444444444445,1.9475,2.6416666666666666,2.036388888888889,2.5830555555555557,2.6333333333333333,2.513333333333333,0.6491666666666667,2.9530555555555558,2.5616666666666665,2.5630555555555556,2.9544444444444444,2.524722222222222,2.2488888888888887,1.511111111111111,1.7369444444444444,2.8444444444444446,0.8936111111111111,1.521111111111111,1.708611111111111,1.4391666666666667,2.04,2.1475,1.5277777777777777,2.7286111111111113,1.1594444444444445,1.7127777777777777,2.4963888888888888,1.821388888888889,1.916111111111111,1.0030555555555556,2.7525,2.3761111111111113,2.7005555555555554,2.2422222222222223,0.8483333333333334,2.858611111111111,3.1733333333333333,2.466388888888889,2.4741666666666666,2.4255555555555555,1.315,0.0,2.5702777777777777,1.1088888888888888,1.9108333333333334,1.7969444444444445,2.2177777777777776,1.8463888888888889,2.66,2.513888888888889,2.073611111111111,2.295,1.6694444444444445,2.548888888888889,0.9097222222222222,1.8988888888888888,1.4525,2.023888888888889,1.976388888888889,2.466666666666667,2.2405555555555554,1.6216666666666666,3.203611111111111,1.761111111111111,1.6383333333333334,2.253888888888889,2.2491666666666665,2.595833333333333,3.098333333333333,2.3569444444444443
Bohumín,3.578611111111111,1.1066666666666667,1.8052777777777778,0.29305555555555557,4.296111111111111,4.113333333333333,3.7725,2.8469444444444445,4.296111111111111,2.810277777777778,1.5558333333333334,0.5341666666666667,3.8994444444444443,4.564722222222223,0.6822222222222222,0.5469444444444445,2.5172222222222222,0.4722222222222222,4.3597222222222225,4.426111111111111,4.817222222222222,4.086666666666667,3.7719444444444443,1.211111111111111,0.9483333333333334,4.3675,2.4763888888888888,3.383888888888889,2.4386111111111113,3.226111111111111,3.9027777777777777,4.010277777777778,1.2766666666666666,0.3427777777777778,1.725,3.5755555555555554,1.3502777777777777,1.7338888888888888,1.6158333333333332,1.97,0.6733333333333333,4.174166666666666,4.6375,0.7672222222222222,2.7688888888888887,1.0083333333333333,5.036111111111111,4.329166666666667,1.0347222222222223,0.7861111111111111,3.421111111111111,2.702777777777778,0.0,1.9577777777777778,3.7736111111111112,3.328611111111111,4.018611111111111,3.5230555555555556,4.522777777777778,4.376666666666667,3.8716666666666666,4.157777777777778,1.2775,4.372777777777777,1.8125,3.4608333333333334,3.3152777777777778,3.801111111111111,3.839166666666667,1.2069444444444444,4.1033333333333335,3.183611111111111,4.178055555555556,3.2844444444444445,3.161388888888889,3.8161111111111112,4.111944444444444,0.3463888888888889,4.961388888888889,4.22
Blansko,2.4069444444444446,1.0616666666666668,0.5094444444444445,1.9088888888888889,3.1244444444444444,3.2291666666666665,2.6008333333333336,1.9625,3.1891666666666665,1.9258333333333333,1.428611111111111,2.0011111111111113,2.727777777777778,3.2741666666666664,1.9925,1.8725,1.3455555555555556,2.3125,3.2527777777777778,3.2544444444444443,3.6455555555555557,3.2025,2.8875,0.8133333333333334,1.2177777777777778,3.4830555555555556,1.2647222222222223,2.212222222222222,1.2886111111111112,2.3722222222222222,2.7311111111111113,2.838611111111111,1.0086111111111111,2.0877777777777777,0.5197222222222222,2.403888888888889,1.9772222222222222,1.566111111111111,1.445,0.5816666666666667,2.111666666666667,3.067222222222222,3.3916666666666666,1.601388888888889,1.8347222222222221,2.417222222222222,3.8644444444444446,3.1575,1.7394444444444443,1.785,2.2480555555555557,1.1063888888888889,1.9294444444444445,0.0,2.6019444444444444,2.475277777777778,2.908888888888889,2.5375,3.351111111111111,3.205,2.7647222222222223,2.986111111111111,1.1502777777777777,3.24,0.8961111111111111,2.5766666666666667,2.143611111111111,2.715,2.6675,2.0069444444444446,2.9316666666666666,2.2994444444444446,3.881388888888889,2.4,2.277222222222222,2.9316666666666666,2.9402777777777778,1.955,3.789722222222222,3.0483333333333333
Beroun,0.5622222222222222,2.814722222222222,2.162777777777778,3.6622222222222223,0.6758333333333333,1.5458333333333334,1.8377777777777777,1.573611111111111,1.2677777777777777,1.6594444444444445,3.06,3.754166666666667,0.5722222222222222,1.1311111111111112,3.745833333333333,3.6258333333333335,1.4713888888888889,4.065555555555555,1.2969444444444445,1.111388888888889,1.5166666666666666,1.5191666666666668,1.1516666666666666,2.623611111111111,2.8494444444444444,1.6091666666666666,1.9247222222222222,1.371388888888889,2.6416666666666666,1.2480555555555555,0.7091666666666666,1.4580555555555557,2.640277777777778,3.841111111111111,2.2719444444444443,0.3836111111111111,3.608888888888889,3.1319444444444446,3.028611111111111,2.1155555555555554,3.865,1.1458333333333333,1.248888888888889,3.354722222222222,1.7316666666666667,4.1947222222222225,1.7352777777777777,1.5272222222222223,3.5866666666666664,3.5380555555555557,1.4505555555555556,1.8411111111111111,3.682777777777778,2.529166666666667,0.0,2.013611111111111,0.9855555555555555,0.8361111111111111,1.2083333333333333,1.0822222222222222,0.6794444444444444,0.8430555555555556,2.7819444444444446,1.0972222222222223,2.361111111111111,1.531111111111111,0.5961111111111111,0.8891666666666667,0.5247222222222222,3.8027777777777776,0.7691666666666667,1.8383333333333334,2.0908333333333333,1.1355555555555557,1.033611111111111,1.341388888888889,0.49194444444444446,3.7083333333333335,1.6605555555555556,2.285277777777778
Náchod,1.7775,2.3961111111111113,2.7719444444444443,3.2980555555555555,2.5902777777777777,1.9227777777777777,3.193611111111111,0.7672222222222222,2.2594444444444446,0.9788888888888889,3.2822222222222224,3.39,2.193611111111111,2.5280555555555555,3.082777777777778,3.2616666666666667,2.1275,3.701388888888889,2.3230555555555554,2.6055555555555556,3.111388888888889,1.896111111111111,1.7297222222222222,2.546111111111111,2.675,2.3325,2.533888888888889,2.685277777777778,3.2977777777777777,1.1894444444444445,2.2872222222222223,2.9975,3.0030555555555556,3.4769444444444444,2.872777777777778,1.7880555555555555,3.444166666666667,1.9011111111111112,3.3425,2.8441666666666667,3.5008333333333335,2.1375,2.6005555555555557,2.9905555555555554,1.0508333333333333,2.6577777777777776,3.330277777777778,3.0669444444444443,3.1286111111111112,3.173888888888889,1.3844444444444444,1.7941666666666667,3.318611111111111,2.486388888888889,2.0677777777777777,0.0,1.9816666666666667,1.486388888888889,2.6775,2.556388888888889,1.835,2.337222222222222,3.004166666666667,2.3361111111111112,1.6952777777777779,1.2702777777777778,1.7825,1.7641666666666667,2.036388888888889,2.6283333333333334,2.3975,0.6136111111111111,2.575,1.2475,1.1247222222222222,1.6255555555555556,2.406111111111111,3.4386111111111113,3.2555555555555555,3.640833333333333
Mělník,0.7408333333333333,3.0755555555555554,2.608611111111111,3.9775,1.5880555555555556,1.1905555555555556,2.283611111111111,1.5475,0.7825,1.6330555555555555,3.5058333333333334,4.069444444444445,0.8027777777777778,1.0508333333333333,4.061111111111111,3.9411111111111112,1.9172222222222222,4.381111111111111,0.8461111111111111,1.1263888888888889,1.725,1.163888888888889,0.7961111111111111,3.0694444444444446,3.3544444444444443,0.7863888888888889,2.3705555555555557,1.8172222222222223,3.0875,1.2219444444444445,1.4391666666666667,2.1494444444444443,3.0858333333333334,4.1563888888888885,2.7177777777777776,0.7586111111111111,4.123611111111111,3.1055555555555556,3.4741666666666666,2.561111111111111,4.1802777777777775,0.6605555555555556,1.1236111111111111,3.67,1.7052777777777777,4.168333333333333,1.943888888888889,2.218611111111111,3.8080555555555557,3.8536111111111113,1.3825,2.2869444444444444,3.9980555555555557,2.9747222222222223,1.0658333333333334,1.9875,0.0,0.5652777777777778,1.2005555555555556,1.0772222222222223,0.4677777777777778,0.8580555555555556,3.227777777777778,0.8588888888888889,2.334722222222222,1.1758333333333333,1.0497222222222222,0.3461111111111111,0.5572222222222222,3.776388888888889,0.9963888888888889,1.826111111111111,1.2680555555555555,1.0077777777777779,1.0075,0.9861111111111112,1.4041666666666666,4.023611111111111,1.8691666666666666,2.7308333333333334
Brandýs nad Labem-Stará Boleslav,0.5291666666666667,2.5858333333333334,2.1880555555555556,3.4875,1.3994444444444445,0.8347222222222223,1.8627777777777779,1.0575,1.0177777777777777,1.1433333333333333,3.085,3.5797222222222222,1.0116666666666667,1.2863888888888888,3.571111111111111,3.451111111111111,1.496388888888889,3.891111111111111,1.081388888888889,1.363888888888889,1.9377777777777778,0.8080555555555555,0.44027777777777777,2.7355555555555555,2.8647222222222224,1.0358333333333334,1.9497222222222221,1.396388888888889,2.6669444444444443,0.7319444444444444,1.0963888888888889,1.8069444444444445,2.665277777777778,3.6663888888888887,2.297222222222222,0.5366666666666666,3.633611111111111,2.6155555555555554,3.053611111111111,2.1405555555555558,3.6902777777777778,0.8958333333333334,1.3591666666666666,3.18,1.2152777777777777,3.678611111111111,2.156388888888889,1.876111111111111,3.3180555555555555,3.363611111111111,0.8927777777777778,1.866111111111111,3.5080555555555555,2.5541666666666667,0.8772222222222222,1.4975,0.5880555555555556,0.0,1.4358333333333333,1.3147222222222221,0.5933333333333334,1.0955555555555556,2.8069444444444445,1.0944444444444446,1.8447222222222222,0.82,0.6008333333333333,0.3597222222222222,0.7947222222222222,3.2866666666666666,1.2236111111111112,1.3222222222222222,1.5177777777777777,0.5919444444444445,0.5175,0.6302777777777778,1.2152777777777777,3.533611111111111,2.0816666666666666,2.310277777777778
Jirkov,1.2966666666666666,3.7666666666666666,2.9880555555555555,4.487222222222222,1.7102777777777778,2.201111111111111,2.662777777777778,2.238611111111111,0.7880555555555555,2.3241666666666667,3.885,4.579166666666667,1.0263888888888888,0.31527777777777777,4.570833333333334,4.450833333333334,2.296388888888889,4.890833333333333,0.6052777777777778,0.16972222222222222,0.9113888888888889,2.1166666666666667,1.748888888888889,3.448888888888889,3.6744444444444446,1.4758333333333333,2.749722222222222,2.196388888888889,3.4669444444444446,1.9127777777777777,1.6422222222222222,2.3525,3.4652777777777777,4.666111111111111,3.0972222222222223,1.15,4.433888888888889,3.796666666666667,3.8536111111111113,2.9405555555555556,4.69,0.8627777777777778,0.37444444444444447,4.179722222222222,2.3963888888888887,4.859444444444445,1.1166666666666667,2.421666666666667,4.411666666666667,4.363333333333333,2.073611111111111,2.6661111111111113,4.507777777777778,3.3541666666666665,1.2722222222222221,2.678611111111111,1.1691666666666667,1.4313888888888888,0.0,0.48944444444444446,1.0527777777777778,0.5466666666666666,3.6069444444444443,0.42277777777777775,3.0258333333333334,2.1283333333333334,1.4211111111111112,1.3047222222222221,0.8205555555555556,4.4675,1.0497222222222222,2.5030555555555556,1.9575,1.8002777777777779,1.6983333333333333,1.9388888888888889,1.6775,4.533333333333333,1.0416666666666667,3.1102777777777777
Žatec,1.1455555555555557,3.488611111111111,2.8366666666666664,4.336111111111111,1.313611111111111,2.0372222222222223,2.5116666666666667,2.1325,0.9861111111111112,2.2180555555555554,3.733888888888889,4.428055555555556,0.8752777777777778,0.4525,4.419722222222222,4.299722222222222,2.145277777777778,4.739444444444445,0.8033333333333333,0.3875,1.0044444444444445,2.0105555555555554,1.6427777777777777,3.2975,3.5233333333333334,1.5152777777777777,2.598611111111111,2.0452777777777778,3.3155555555555556,1.8066666666666666,1.4908333333333332,2.201388888888889,3.3141666666666665,4.515,2.9458333333333333,0.9961111111111111,4.282777777777778,3.6905555555555556,3.7025,2.7894444444444444,4.538888888888889,0.9025,0.6925,4.028611111111111,2.290277777777778,4.753333333333333,1.2230555555555556,2.2705555555555557,4.260555555555555,4.211944444444445,1.9675,2.515,4.3566666666666665,3.2030555555555558,1.1297222222222223,2.5725,1.0566666666666666,1.3252777777777778,0.48444444444444446,0.0,0.9016666666666666,0.3888888888888889,3.4558333333333335,0.6205555555555555,2.919722222222222,2.0225,1.27,1.198888888888889,0.6694444444444444,4.3613888888888885,0.6077777777777778,2.3969444444444443,1.9969444444444444,1.6941666666666666,1.5925,1.8327777777777778,1.2805555555555554,4.3822222222222225,1.1483333333333334,2.9591666666666665
Kralupy nad Vltavou,0.5416666666666666,2.9280555555555554,2.4094444444444445,3.8297222222222222,1.261388888888889,1.3047222222222221,2.0844444444444443,1.3997222222222223,0.7233333333333334,1.4855555555555555,3.3066666666666666,3.9219444444444442,0.5669444444444445,0.9688888888888889,3.9133333333333336,3.7933333333333334,1.7180555555555554,4.233333333333333,0.7869444444444444,0.9491666666666667,1.5477777777777777,1.2780555555555555,0.9102777777777777,2.870277777777778,3.2069444444444444,1.0647222222222221,2.171388888888889,1.6177777777777778,2.888333333333333,1.0741666666666667,1.1088888888888888,1.8191666666666666,2.8866666666666667,4.008611111111111,2.518611111111111,0.5866666666666667,3.855277777777778,2.957777777777778,3.275,2.3619444444444446,4.0325,0.6013888888888889,1.0644444444444445,3.522222222222222,1.5575,4.020833333333333,1.7666666666666666,1.888611111111111,3.660277777777778,3.7058333333333335,1.235,2.0877777777777777,3.850277777777778,2.7755555555555556,0.7391666666666666,1.8397222222222223,0.4411111111111111,0.5927777777777777,1.0458333333333334,0.9,0.0,0.6808333333333333,3.0283333333333333,0.8,2.1869444444444444,1.2897222222222222,0.8505555555555555,0.46444444444444444,0.38,3.628888888888889,0.8188888888888889,1.6644444444444444,1.5466666666666666,0.9616666666666667,0.8597222222222223,1.1002777777777777,1.0772222222222223,3.8758333333333335,1.6916666666666667,2.5316666666666667
Louny,0.9466666666666667,3.289722222222222,2.637777777777778,4.137222222222222,1.4447222222222222,1.8383333333333334,2.312777777777778,1.9336111111111112,0.7408333333333333,2.0191666666666666,3.535,4.229166666666667,0.6763888888888889,0.445,4.220833333333333,4.100833333333333,1.946388888888889,4.540555555555556,0.6108333333333333,0.4588888888888889,1.1555555555555554,1.8116666666666668,1.443888888888889,3.098611111111111,3.3244444444444445,1.2830555555555556,2.399722222222222,1.8463888888888889,3.1166666666666667,1.6077777777777778,1.2919444444444443,2.0025,3.1152777777777776,4.316111111111111,2.7469444444444444,0.8,4.083888888888889,3.4916666666666667,3.5036111111111112,2.5905555555555555,4.34,0.6702777777777778,0.5627777777777778,3.8297222222222222,2.091388888888889,4.554444444444444,1.3608333333333333,2.0716666666666668,4.0616666666666665,4.013055555555556,1.7686111111111111,2.3161111111111112,4.1575,3.004166666666667,0.9222222222222223,2.373611111111111,0.8577777777777778,1.1263888888888889,0.5558333333333333,0.4052777777777778,0.7027777777777777,0.0,3.2569444444444446,0.41083333333333333,2.720833333333333,1.823611111111111,1.0711111111111111,1.0,0.47055555555555556,4.1625,0.6813888888888889,2.1980555555555554,1.765,1.4952777777777777,1.3936111111111111,1.633888888888889,1.2605555555555557,4.183333333333334,1.2858333333333334,2.7602777777777776
Otrokovice,2.6730555555555555,0.8086111111111111,0.8997222222222222,1.2494444444444444,3.390277777777778,3.795,2.8669444444444445,2.5283333333333333,3.455277777777778,2.4919444444444445,0.36,1.341388888888889,2.993611111111111,3.54,1.3327777777777778,1.2127777777777777,1.6116666666666666,1.6527777777777777,3.5188888888888887,3.520277777777778,3.9116666666666666,3.7683333333333335,3.118888888888889,0.7258333333333333,0.3947222222222222,3.7144444444444447,1.5708333333333333,2.4783333333333335,1.5330555555555556,2.6380555555555554,2.9972222222222222,3.104722222222222,0.33611111111111114,1.4280555555555556,0.8194444444444444,2.67,0.9327777777777778,1.4155555555555555,0.42027777777777775,1.0641666666666667,1.4519444444444445,3.3333333333333335,3.6577777777777776,0.9416666666666667,2.4505555555555554,1.7433333333333334,4.1305555555555555,3.4233333333333333,1.0816666666666668,1.1252777777777778,2.513888888888889,1.6830555555555555,1.2697222222222222,1.1477777777777778,2.8680555555555554,3.0102777777777776,3.175,2.803611111111111,3.6172222222222223,3.471111111111111,3.0308333333333333,3.2519444444444443,0.0,3.506111111111111,1.4941666666666666,3.1425,2.4097222222222223,2.9811111111111113,2.933611111111111,1.6066666666666667,3.1977777777777776,2.8652777777777776,4.447222222222222,2.9658333333333333,2.8430555555555554,3.4975,3.2063888888888887,1.2952777777777778,4.055555555555555,3.3141666666666665
Bílina,1.0647222222222221,3.451111111111111,2.8991666666666664,4.353055555555556,1.8588888888888888,1.8858333333333333,2.5741666666666667,1.9230555555555555,0.40944444444444444,2.008611111111111,3.796111111111111,4.445,0.9375,0.27,4.4366666666666665,4.316666666666666,2.207777777777778,4.756666666666667,0.2263888888888889,0.48694444444444446,1.228611111111111,1.801111111111111,1.4336111111111112,3.36,3.73,1.1602777777777777,2.660833333333333,2.1075,3.3780555555555556,1.5975,1.5533333333333332,2.263611111111111,3.376388888888889,4.531944444444444,3.0083333333333333,1.0611111111111111,4.345,3.4811111111111113,3.7647222222222223,2.8516666666666666,4.555833333333333,0.5475,0.3283333333333333,4.045555555555556,2.0808333333333335,4.543888888888889,1.433888888888889,2.332777777777778,4.183611111111111,4.229166666666667,1.7580555555555555,2.5775,4.373611111111111,3.265277777777778,1.1836111111111112,2.3630555555555555,0.8536111111111111,1.1158333333333332,0.4197222222222222,0.6377777777777778,0.8144444444444444,0.41944444444444445,3.5180555555555557,0.0,2.710277777777778,1.8130555555555556,1.373888888888889,0.9894444444444445,0.7316666666666667,4.151944444444444,0.9694444444444444,2.1875,1.6266666666666667,1.4847222222222223,1.3830555555555555,1.6233333333333333,1.5216666666666667,4.399166666666667,1.3588888888888888,3.0213888888888887
Svitavy,2.1352777777777776,0.8780555555555556,1.1913888888888888,1.7797222222222222,2.9477777777777776,2.4341666666666666,2.7944444444444443,1.1677777777777778,2.6169444444444445,1.1311111111111112,1.7641666666666667,1.8716666666666666,2.551111111111111,2.8855555555555554,1.8633333333333333,1.7433333333333334,1.5194444444444444,2.183333333333333,2.6805555555555554,2.9630555555555556,3.4691666666666667,2.4077777777777776,2.0927777777777776,1.0277777777777777,1.1569444444444446,2.6883333333333335,1.6016666666666666,2.4058333333333333,1.9705555555555556,1.5469444444444445,2.644722222222222,3.0322222222222224,1.485,1.958611111111111,1.2925,2.1458333333333335,1.9258333333333333,0.9333333333333333,1.8241666666666667,1.263611111111111,1.9825,2.495,2.9583333333333335,1.4722222222222223,1.0897222222222223,1.9708333333333334,3.687777777777778,3.3508333333333336,1.6102777777777777,1.6558333333333333,1.7655555555555555,0.9097222222222222,1.8002777777777779,0.9058333333333334,2.4252777777777776,1.6975,2.3394444444444447,1.843888888888889,3.035,2.9138888888888888,2.1925,2.694722222222222,1.4861111111111112,2.693611111111111,0.0,1.7816666666666667,2.14,2.1219444444444444,2.3938888888888887,1.5786111111111112,2.755,1.5044444444444445,3.086388888888889,1.6052777777777778,1.4822222222222223,2.1369444444444445,2.763611111111111,1.8258333333333334,3.6130555555555555,3.2416666666666667
Jičín,1.24,2.4991666666666665,2.8444444444444446,3.4008333333333334,2.1102777777777777,0.7616666666666667,2.573611111111111,0.8441666666666666,1.7608333333333333,1.0566666666666666,3.3852777777777776,3.4930555555555554,1.7225,1.9872222222222222,3.4844444444444442,3.3644444444444446,2.0922222222222224,3.8044444444444445,1.7822222222222222,2.064722222222222,2.6486111111111112,0.735,0.5891666666666666,2.648888888888889,2.7780555555555555,1.1919444444444445,2.5519444444444446,2.107222222222222,3.2625,0.8802777777777778,1.8072222222222223,2.5175,3.1061111111111113,3.5797222222222222,2.9452777777777777,1.2472222222222222,3.5469444444444442,2.528888888888889,3.4452777777777777,2.7425,3.6036111111111113,1.561388888888889,2.0597222222222222,3.0933333333333333,1.128611111111111,3.5919444444444446,2.8672222222222223,2.5869444444444443,3.231388888888889,3.2769444444444447,1.0991666666666666,1.8719444444444444,3.421388888888889,2.5588888888888888,1.5877777777777777,1.2480555555555555,1.208888888888889,0.8286111111111111,2.1366666666666667,2.0155555555555558,1.2941666666666667,1.7963888888888888,3.107222222222222,1.7952777777777778,1.7580555555555555,0.0,1.3116666666666668,1.1883333333333332,1.4955555555555555,3.1997222222222224,1.9344444444444444,0.7569444444444444,1.413888888888889,0.7808333333333334,0.6833333333333333,0.46444444444444444,1.926111111111111,3.4469444444444446,2.7925,3.0211111111111113
Říčany,0.44472222222222224,2.4186111111111113,1.7666666666666666,3.266111111111111,1.1505555555555556,1.2761111111111112,1.4416666666666667,1.3316666666666668,1.243611111111111,1.4172222222222222,2.6638888888888888,3.3580555555555556,0.7538888888888889,1.3002777777777779,3.3494444444444444,3.2294444444444443,1.0752777777777778,3.6694444444444443,1.3072222222222223,1.2805555555555554,1.6719444444444445,1.2494444444444444,0.8816666666666667,2.2275,2.453333333333333,1.4772222222222222,1.5286111111111111,0.9752777777777778,2.2455555555555557,0.7819444444444444,0.7575,1.4677777777777778,2.243888888888889,3.444722222222222,1.8758333333333332,0.4413888888888889,3.2127777777777777,2.8897222222222223,2.632222222222222,1.7191666666666667,3.468888888888889,1.1216666666666666,1.4180555555555556,2.9586111111111113,1.5366666666666666,3.9525,1.8905555555555555,1.5369444444444444,3.1905555555555556,3.1419444444444444,0.885,1.445,3.286388888888889,2.1330555555555555,0.6280555555555556,1.7716666666666667,0.9633333333333334,0.5663888888888889,1.3775,1.2313888888888889,0.8191666666666667,1.0122222222222221,2.3858333333333333,1.3202777777777779,2.118888888888889,1.261111111111111,0.0,0.7694444444444445,0.6936111111111111,3.5605555555555557,0.9577777777777777,1.596111111111111,1.9591666666666667,0.8861111111111111,0.7913888888888889,1.0716666666666668,0.9663888888888889,3.3119444444444444,1.8158333333333334,1.8888888888888888
Neratovice,0.5030555555555556,2.863888888888889,2.370833333333333,3.765833333333333,1.458888888888889,1.1944444444444444,2.0458333333333334,1.3355555555555556,0.8941666666666667,1.4213888888888888,3.2680555555555557,3.8577777777777778,0.9166666666666666,1.1625,3.8491666666666666,3.7291666666666665,1.6794444444444445,4.1691666666666665,0.9577777777777777,1.2402777777777778,1.8388888888888888,1.1677777777777778,0.8,2.8316666666666666,3.142777777777778,1.0275,2.1327777777777777,1.5791666666666666,2.8497222222222223,1.01,1.201111111111111,1.9116666666666666,2.8480555555555553,3.9444444444444446,2.48,0.5208333333333334,3.816666666666667,2.893611111111111,3.236388888888889,2.3233333333333333,3.9683333333333333,0.7722222222222223,1.2352777777777777,3.4583333333333335,1.493611111111111,3.9566666666666666,2.057777777777778,1.9808333333333332,3.596388888888889,3.6416666666666666,1.1708333333333334,2.049166666666667,3.786111111111111,2.7369444444444446,0.9366666666666666,1.7755555555555556,0.3688888888888889,0.3597222222222222,1.3122222222222222,1.191111111111111,0.4658333333333333,0.9719444444444445,2.9897222222222224,0.9708333333333333,2.1230555555555557,1.1794444444444445,0.8119444444444445,0.0,0.6711111111111111,3.564722222222222,1.11,1.6002777777777777,1.5091666666666668,0.8975,0.7955555555555556,0.99,1.275,3.8116666666666665,1.9827777777777778,2.4930555555555554
Slaný,0.5925,2.9355555555555557,2.283611111111111,3.7830555555555554,1.0905555555555555,1.4994444444444444,1.958611111111111,1.5947222222222222,0.8011111111111111,1.6802777777777778,3.180833333333333,3.875,0.3194444444444444,0.7177777777777777,3.8666666666666667,3.7466666666666666,1.5922222222222222,4.1866666666666665,0.8836111111111111,0.6980555555555555,1.2966666666666666,1.4727777777777777,1.1052777777777778,2.7444444444444445,2.9702777777777776,1.1425,2.0455555555555556,1.4922222222222221,2.762777777777778,1.2691666666666668,0.9377777777777778,1.6483333333333334,2.761111111111111,3.9619444444444443,2.392777777777778,0.44583333333333336,3.729722222222222,3.1527777777777777,3.1494444444444443,2.236388888888889,3.9858333333333333,0.6791666666666667,0.8355555555555556,3.4755555555555557,1.7525,4.215833333333333,1.5155555555555555,1.7175,3.7075,3.658888888888889,1.43,1.9619444444444445,3.803611111111111,2.65,0.5680555555555555,2.0347222222222223,0.5188888888888888,0.7875,0.795,0.6488888888888888,0.3638888888888889,0.4297222222222222,2.9027777777777777,0.6836111111111111,2.3819444444444446,1.4847222222222223,0.7169444444444445,0.6611111111111111,0.0,3.823611111111111,0.5680555555555555,1.8591666666666666,1.6244444444444444,1.156388888888889,1.0547222222222221,1.295,0.9063888888888889,3.8291666666666666,1.4405555555555556,2.406111111111111
Bruntál,3.5572222222222223,0.9727777777777777,1.8375,1.1933333333333334,4.369722222222222,3.856388888888889,3.8047222222222223,2.589722222222222,4.039166666666667,2.5530555555555554,1.856111111111111,1.2708333333333333,3.9730555555555553,4.3075,0.6658333333333334,1.33,2.5494444444444446,1.5825,4.1025,4.385,4.891111111111111,3.8297222222222222,3.5147222222222223,1.2433333333333334,1.248888888888889,4.110277777777778,2.508611111111111,3.4161111111111113,2.470833333333333,2.968888888888889,4.066666666666666,4.0425,1.5769444444444445,1.3577777777777778,1.7572222222222222,3.5677777777777777,1.8169444444444445,0.9005555555555556,1.916388888888889,2.0019444444444443,1.5730555555555557,3.917222222222222,4.380277777777778,1.251111111111111,2.5116666666666667,0.4436111111111111,5.11,4.361111111111111,1.5013888888888889,1.3658333333333332,3.1638888888888888,2.4458333333333333,1.2136111111111112,1.9897222222222222,3.8475,2.642777777777778,3.761388888888889,3.265833333333333,4.456944444444445,4.335833333333333,3.6144444444444446,4.116944444444444,1.5780555555555555,4.115555555555556,1.5552777777777778,3.203611111111111,3.562222222222222,3.543888888888889,3.8158333333333334,0.0,4.176944444444445,2.926388888888889,4.508611111111111,3.027222222222222,2.9044444444444446,3.5588888888888888,4.185555555555555,1.0375,5.035,4.251944444444445
